overall_hour,national_demand,Eastern Cape_corrected,Limpopo_corrected,Mpumalanga_corrected,Gauteng_corrected,Western Cape_corrected,Northern Cape_corrected,Hydra Central_corrected,Kwazulu Natal_corrected,North West_corrected,Free State_corrected
3659,30851.1644285728,1538.170788571191,2528.065674190117,3454.38761753665,9734.290975814316,3044.197263203009,537.5341180962344,102.74266339053293,5600.292225992615,3357.189413603322,954.2936881748128
3660,30369.1925537641,1506.138506030488,2488.468805393206,3465.959184680072,9440.672186778089,2988.1452407677925,535.2760521858148,92.51909239610734,5561.1034886455855,3364.9309416467177,925.979055240228
3661,29736.0340483577,1476.2874433065924,2424.294615052564,3443.975251346006,9027.427549672262,2972.981790523252,527.6788430266158,84.95429749177455,5589.714716985196,3305.590360723539,883.1291802298996
3662,29301.6707270393,1468.0471768623174,2369.7822553971705,3384.6755026943792,8829.747609819955,2902.517975480808,541.5999575468359,100.65341301515735,5637.436691648239,3204.4193465061044,862.7907980683389
3663,29043.1986971563,1468.8504292428174,2473.520448568278,3340.9842885625912,8627.49764058141,2931.9862098397757,538.3663967868396,91.63969914808706,5546.929183183123,3177.060813092345,846.3635881510306
3664,29653.8697636118,1535.2489497836923,2563.65043792131,3357.912291502124,8900.820632889228,2993.839007696586,536.5904769634454,25.67041880035121,5709.330600486586,3170.3401264470635,860.466821121412
3665,30173.6796198758,1599.0477074534074,2619.495800540384,3350.3117226114578,9154.832180602563,3090.941400588052,532.0433567144908,72.24780343281438,5729.956347095464,3130.484490484897,894.3188103522682
3666,29827.0220848006,1625.0925562281604,2598.678952258512,3281.73304393444,9143.503372442208,2986.9074421312694,567.0446779662539,133.36593985471868,5584.706234624456,2989.594240594774,916.3956247658024
3667,31857.1672662262,1686.6379543953487,2883.1389404983365,3543.2564585429704,9807.3507756051,3240.003749857316,615.9153516987437,176.99166959356265,5835.5744200025765,3056.431663379061,1011.866282653187
3668,32359.4873018416,1595.4361744943249,2928.1867267773446,3691.0431800156734,10045.225377588264,3259.745576521813,656.8500636990075,152.7499172517447,5844.988536797128,3162.7919424705287,1022.4698062257746
3669,30725.6049493843,1473.8018567413978,2749.949904773084,3557.883393020744,9475.23664943208,3011.588431368329,640.3833736493913,115.96985014945132,5521.151134864742,3238.925452580467,940.7149028046116
3670,28323.9577233161,1285.2506015679974,2503.130310374598,3374.971887688624,8577.653211176812,2736.1877249882145,580.9024392904654,106.79716636486044,5068.134661732267,3233.068915977817,857.8608041544478
3671,25891.3139295079,1090.0616862023346,2419.0738257302582,3211.5138173283945,7449.552606124155,2424.89721451154,546.1314151393617,96.94918778127769,4692.360807226612,3174.3953190677066,786.3780503962602
3672,24055.8376344121,996.1695196019076,2332.636307995518,3081.858551280261,6548.951855904195,2281.499852596584,513.241467828177,91.2589823741462,4379.593219644872,3106.951470413547,723.6764067728901
3673,23292.9161700799,910.3670394683804,2308.076130076936,3023.690365840832,6176.819202171373,2206.202958906213,492.06367941946473,91.24869867747655,4313.624129692886,3077.217914939941,693.6060508863964
3674,22799.0318483605,947.0341057556456,2269.0313677230083,2941.98423127169,6054.216753131254,2076.3556109993465,488.0665659643505,91.04409765237833,4272.640390574835,2978.9979602615244,679.6607650264687
3675,22733.6608913726,1006.591644054642,2246.8204740685405,2898.2991375130937,6042.975620336104,2072.6387922861086,479.6249119185624,84.8723459481324,4251.359382298805,2977.3734583219803,673.1051246266334
3676,22937.0403068076,1026.20658814938,2222.843716071873,2919.8914244681105,6272.856443057225,2040.2681683105984,472.5797435918086,80.74774653291763,4317.8033169178825,2908.5593525641884,675.2838071436155
3677,24076.3402288779,1142.2721046945385,2308.0384854069166,2897.074003023266,6897.4459525641805,2144.8187658339057,463.634678423931,80.60849517865343,4607.813853114617,2818.506648369139,716.1272422687505
3678,26291.3986395601,1378.0474934144854,2447.1222541139314,2984.0284747668334,7787.3498074568515,2423.3592811137974,502.0165577088883,93.14417290988044,4979.579398759817,2866.288211396547,830.4629879190647
3679,27563.8995026727,1554.2752223154564,2400.1770427927577,2992.949773692104,8413.010942154737,2645.8162486974543,526.0714605178277,106.14495551101987,5154.841741519628,2854.2482783098944,916.363837161815
3680,28026.1140430654,1563.5041911433625,2303.9323604547576,3007.209318878226,8735.664828930156,2779.209618638124,529.4900447715745,110.76359412078284,5219.850614496998,2866.540894696988,909.9485769344368
3681,28968.9966065592,1562.6647707796585,2339.487475230776,3130.2850755540067,9096.360905538992,2933.8019495343283,550.4129084113562,64.62004607535337,5397.218608034424,2968.1053115288696,926.0395558714446
3682,30232.2940633871,1601.5699860161108,2489.9039430069297,3286.571040879697,9439.975335796891,3094.2469956101318,539.3225821000959,25.986703857385063,5638.829119260393,3161.58019695645,954.3081599030136
3683,30093.8176518331,1638.5594107989325,2513.294610968024,3301.833730155044,9313.233023729994,3040.353433161237,527.3040780717346,12.764886642721958,5527.402167160944,3268.114894621246,950.9574165232232
3684,29716.9339590166,1645.6550021664918,2479.525770958626,3288.013559149644,9098.280990677293,3019.173892878685,510.9225785134036,63.92361254446399,5458.001419689837,3244.610208795044,908.8269236431124
3685,29003.7078330257,1629.0142091688226,2417.377792282494,3221.422581345623,8753.928304471552,2951.4692944489966,481.7828100534941,116.39750936887,5351.440451376356,3213.988264344977,866.8866161645196
3686,28838.9702605414,1591.8845065453213,2432.7792680369826,3256.535840247083,8660.798502729327,2890.9714315248966,500.729534974534,114.34702909521287,5370.726387243884,3169.7822092029733,850.415550941181
3687,28792.5016587975,1569.233736973777,2441.752890507798,3261.2967041512657,8660.326106557806,2893.4507104756235,517.2676249815036,48.74307001599356,5382.758711488196,3169.56705158676,848.1050520587738
3688,29271.8772114819,1580.0748870865184,2475.023159406858,3307.30556712964,8834.12536094207,2970.117063660612,537.2102092773848,28.539626816612827,5522.003429307739,3158.858324582056,858.6195832724109
3689,29904.0699804227,1561.862866187509,2570.059565070679,3386.875739962541,9077.4927250794,3046.395503886178,558.1481408958964,74.93492976156361,5612.25069148394,3131.4886768153056,884.5611412796882
3690,29572.2376547839,1582.4355455466782,2614.6975268695646,3327.3967216774536,9070.239451821972,2972.5089781750125,514.3810829772628,131.33454211286133,5504.6025142748185,2951.4715715742777,903.1697197539982
3691,31451.7745985056,1662.2686251871262,2817.3646405966992,3518.945573966893,9771.544696889268,3180.457982319812,532.3275510783469,160.27528153908483,5751.231963306135,3064.410807694549,992.947475927676
3692,31863.0121040139,1575.0228045697538,2783.168989770998,3656.404134087412,10049.236464136073,3199.3321723466597,585.6711084512899,150.3945647599648,5687.451034582151,3180.201566972956,996.129264336642
3693,30192.1287296239,1453.7702750468404,2590.635211152859,3509.721901240302,9560.743972714812,2946.872394573413,553.0490928673482,117.60666119822788,5384.5921370193455,3162.358928759499,912.7781550512516
3694,27934.1139721044,1276.5704787984112,2440.252921131437,3345.831230166174,8586.638276387697,2699.638039038947,517.625270709603,97.63072398439196,4991.309225803415,3140.952513438955,837.6652926453719
3695,25651.1802707862,1152.867105817051,2334.301003350383,3225.383949591413,7473.412424306999,2382.9120637521323,486.3559409497233,81.2920045400254,4602.6587593896165,3132.0021942404123,779.9948248484418
3696,23765.6014972388,1075.9717040129824,2214.6196460887404,3075.810095500009,6625.539726627399,2153.1450838301125,456.1809067124199,77.00776460077878,4345.839689654995,3019.411360592739,722.0755196186258
3697,22869.2404646585,1065.8196029769288,2170.872795553375,3063.63116961122,6118.301533402904,2075.1616366398,434.4220430011852,66.00700186846825,4188.060382890832,2994.9580546966463,692.0062440171389
3698,22454.4687823939,1042.8659949321832,2190.216784953638,3009.047097029022,5907.101209730195,2041.9051379636064,442.2838489302047,70.2164312648955,4111.918979026043,2958.5279098342403,680.3853887298716
3699,22533.7467271611,1056.5093448478628,2214.0482100786217,3024.674159043411,5962.717803266135,2012.070362706326,438.0755662928553,71.17575344903187,4154.1634742992965,2919.0759002984514,681.2361528791074
3700,22678.7241406569,1067.7024264029865,2149.782006207264,2911.3952880355214,6203.43917118876,2031.4812381990232,432.71594103750414,66.23128989950234,4241.018162344707,2895.6104037250825,679.3482136165521
3701,23940.3087840544,1130.5428892351456,2275.657996473481,2933.854794059354,6893.912799661331,2160.8359317710274,440.1412281183811,59.53488154996384,4453.43490281976,2879.046480185192,713.3468801807659
3702,26349.3585500425,1372.1088097705167,2470.1600945284576,3062.865467508564,7815.804614144405,2455.453308500873,468.1114974470882,82.20917140381198,4951.600020075581,2845.531430599586,825.5141360636129
3703,27446.7656001119,1555.164562497001,2424.3377675276624,3049.8576004719525,8406.884078436673,2645.57675444118,512.6813112017624,107.46540924911346,5108.810449047975,2747.1897545423985,888.7979126961781
3704,27808.6734290615,1556.512534719282,2289.0047205885376,3008.8263437856817,8669.532383794456,2839.0593088432884,524.4555727278355,111.9207310972988,5100.779740649757,2833.157731078897,875.4243617764662
3705,28717.0056879974,1601.5090926636717,2325.6635182830546,3039.9108774846013,9072.622185431386,2965.9824173705506,544.3845052121868,71.8056785270307,5238.659047410038,2953.556509616178,902.9118559987032
3706,29991.0724712479,1668.450197183501,2377.339310137662,3099.486911628411,9463.030494025264,3174.7715831423534,563.846189850487,37.63122253635821,5517.723567530484,3157.2682820281398,931.524713185244
3707,30175.4484105896,1657.3809289039843,2444.960187872337,3138.1374233603574,9473.28164296935,3143.9938021860808,558.4239379731114,106.88790406479664,5526.78631225267,3227.724186358721,897.8720846481922
3708,29928.1520653135,1654.8775486281338,2441.720623882928,3280.677967515565,9230.74368782418,3107.57087924477,578.0048949896056,103.22787925805916,5399.035937571894,3267.561454369032,864.7311920293326
3709,29387.4371160436,1589.6009185864823,2452.5272469465804,3268.939168765473,8947.568681021425,3054.943310437352,556.7227230297881,105.05828267588552,5339.025624305548,3247.0380123071704,826.013147967897
3710,28950.0522208103,1526.1996584408105,2412.345237195229,3270.523940288626,8863.294426453731,2883.4128997018447,551.2549910309813,92.91123638332614,5306.425943914364,3223.988824178446,819.6950632229424
3711,28569.5308396689,1488.3785425288952,2340.1942575713047,3232.484192555224,8731.799173409132,2923.334840185182,558.080141481559,101.36135743599614,5232.451445938527,3164.102688267109,797.3442002959697
3712,29062.8352716336,1526.3724756386184,2412.7951290534857,3258.18486850658,8912.345469864566,2928.400092288201,563.1314819322547,101.4049993918686,5405.547010824951,3107.2660566770146,847.3876874560636
3713,29597.717952817,1544.2287002184487,2537.8980153051025,3311.3350760254734,9128.763455942417,2981.1453103271688,551.1428157446521,83.11761154827252,5527.166596197579,3054.6789162135165,878.2414552943769
3714,29273.8124431122,1593.1159580462977,2576.404056694789,3188.6011524149,9033.431053618637,2877.6330200561792,545.5701501547794,146.86575092427867,5505.33488349666,2913.632968282868,893.2234494228138
3715,30931.3738502384,1685.2132424443253,2771.767797542811,3276.317337141285,9736.47921554697,3077.102644842521,587.3186604486094,182.6926230527751,5683.291720317698,2953.792616316194,977.3979925852134
3716,31147.5973424037,1563.2215630440844,2717.054990179128,3408.8987248013173,9877.929956063275,3145.304542031346,623.2164146892106,180.9846561899284,5586.418033405864,3052.048864651369,992.5195973481816
3717,29710.7923700457,1428.8639966656388,2582.120481766573,3291.635729889372,9423.720717455417,2906.138666370678,595.9345033673633,138.7001228917527,5313.305186376982,3100.316080030196,930.0568852317296
3718,27644.3860668302,1275.0733128206211,2411.5709168632598,3214.1700001755844,8578.705983667925,2641.138939142853,559.8375873279892,119.42363899933184,4897.949405739033,3099.702763424197,846.8135186694028
3719,25142.6333648822,1136.6895079204303,2281.513500541353,3060.7005250962457,7355.961066322648,2363.505555071638,521.5469842100609,102.55914460600556,4508.970935217908,3033.1897052785957,777.9964406173119
3720,23309.5894171447,1040.3439069355063,2192.701573809912,2938.495783791362,6492.172254904855,2114.854881675933,464.7399431209772,90.28854849050792,4340.185561518354,2919.3571853623826,716.4497775349042
3721,22484.2008496117,937.243150770374,2122.953288372128,2889.0163015394005,6118.703091866018,2025.639234754245,476.72998609202574,87.10900400225981,4218.810514088643,2919.671060934594,688.3252171920172
3722,22212.2692584528,912.684202548186,2130.477102364372,2860.2370281068143,6004.576787014246,1958.343755290021,467.4583046962568,88.68563185125865,4167.943674882905,2932.3416674397718,689.5211042589665
3723,22251.5152362512,923.6275626952332,2119.0871964539324,2828.8284025259445,6015.883233710129,1955.5470739350817,447.7647674817458,90.93313106933672,4268.096584325542,2923.4937228268977,678.2535612273562
3724,22251.3414999412,912.1155685290177,2083.134766186798,2828.107819955684,6165.738619884752,1914.1238700270976,428.08790823785233,88.05861853604522,4288.969527736576,2871.534265573997,671.4705352733803
3725,23550.5540267788,998.8724878695248,2157.55775388188,2875.9147865247537,6825.434276629373,2057.25618490117,438.8061886890212,89.00941309420212,4565.445953633831,2839.807994959493,702.4489865955471
